decision_id,occurrence_id,unit_id,semantic_unit_id,source_term_or_construction,intended_sense,chosen_rendering,recording_mode,confidence,provisional,review_priority,please_double_check_question,source_path,source_file_sha256,source_line_status,source_line_start,source_line_end,source_byte_status,source_byte_start,source_byte_end_exclusive,source_column_start,source_column_end_exclusive,source_span_sha256,source_excerpt,target_path,target_file_sha256,target_line_status,target_line_start,target_line_end,target_byte_status,target_byte_start,target_byte_end_exclusive,target_column_start,target_column_end_exclusive,target_span_sha256,target_excerpt,reader_status,reader_artifact_filename,reader_artifact_sha256,reader_profile,printed_page,assembled_pdf_page,reader_provenance_or_reason,evidence_refs
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0619-00173-0011-R1,OLP-0619,OLP-0619:legacy-term:0011:target-L173-C11:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/methods/induction/relations.tex,7361c3481d3028c64b48e89a1b784e6cc827acd5aafc7273664ba999a9668c7e,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/methods/induction/relations.tex,0237cf9c879394720bbf1820bf16f8e7d0ed061185c55655d1416dac30c9e32e,available,173,173,available,7659,7668,11,20 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,Fakat bir fonksiyon her zaman tek bir değer vermelidir; öyleyse~$g$,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1001,1002,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/methods/induction/relations.tex"",""bytes"":8210,""sha256"":""0237cf9c879394720bbf1820bf16f8e7d0ed061185c55655d1416dac30c9e32e""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0619-00174-0030-R1,OLP-0619,OLP-0619:legacy-term:0011:target-L174-C30:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/methods/induction/relations.tex,7361c3481d3028c64b48e89a1b784e6cc827acd5aafc7273664ba999a9668c7e,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/methods/induction/relations.tex,0237cf9c879394720bbf1820bf16f8e7d0ed061185c55655d1416dac30c9e32e,available,174,174,available,7753,7762,30,39 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,``tanımımız'' aslında hiçbir fonksiyon tanımlamaz.,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 1000 (printed 999); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/methods/induction/relations.tex"",""bytes"":8210,""sha256"":""0237cf9c879394720bbf1820bf16f8e7d0ed061185c55655d1416dac30c9e32e""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0623-00031-0005-R1,OLP-0623,OLP-0623:legacy-term:0011:target-L31-C5:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/biographies/alonzo-church.tex,3709a815983eed2dc646d935097bc9e738ae4666be71eed90824e5ea8ecbfa53,available,32,32,available,1357,1365,42,50 (end exclusive),78f9ac018e554365069108352dacabb7fbd15246edf19400677e3b54fe24e126,"the \emph{Church--Turing Thesis}, that a function of the natural",source/locale/tr/content/history/biographies/alonzo-church.tex,cbde1802a3e4452693f8261fb9385d0774b3ce41bc12250ab136940a1b60dcb4,available,31,31,available,1352,1361,5,14 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,"bir fonksiyon, ancak ve ancak Turing makinesiyle (ya da lambda hesabıyla)",available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1005,1006,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/biographies/alonzo-church.tex"",""bytes"":2411,""sha256"":""cbde1802a3e4452693f8261fb9385d0774b3ce41bc12250ab136940a1b60dcb4""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0627-00037-0041-R1,OLP-0627,OLP-0627:legacy-term:0011:target-L37-C41:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/biographies/rozsa-peter.tex,7f2a2184f5f6fef0e4b236ca0f55db386e9cdb3c241c6296d4ab4f31deff7955,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/biographies/rozsa-peter.tex,7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf,available,37,37,available,1905,1914,41,50 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,"P\'eter'in ilk makaleleri, özyinelemeli fonksiyon teorisi alanının kurucu",available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1009,1010,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/biographies/rozsa-peter.tex"",""bytes"":3896,""sha256"":""7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0627-00042-0017-R1,OLP-0627,OLP-0627:legacy-term:0011:target-L42-C17:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/biographies/rozsa-peter.tex,7f2a2184f5f6fef0e4b236ca0f55db386e9cdb3c241c6296d4ab4f31deff7955,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/biographies/rozsa-peter.tex,7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf,available,42,42,available,2285,2294,17,26 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,basitleştirdiği fonksiyon bugün çoğunlukla Ackermann fonksiyonu---bazen daha,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1009,1010,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/biographies/rozsa-peter.tex"",""bytes"":3896,""sha256"":""7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0627-00044-0014-R1,OLP-0627,OLP-0627:legacy-term:0011:target-L44-C14:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/biographies/rozsa-peter.tex,7f2a2184f5f6fef0e4b236ca0f55db386e9cdb3c241c6296d4ab4f31deff7955,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/biographies/rozsa-peter.tex,7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf,available,44,44,available,2436,2445,14,23 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,Özyinelemeli fonksiyon teorisi üzerine ilk kitabı yazdı \citep{Peter1951}.,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1009,1010,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/biographies/rozsa-peter.tex"",""bytes"":3896,""sha256"":""7fadb56d64dde9d2b5eb23e50b70512a0cbd618921bf3c975a81b4df65f6d5cf""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0631-00022-0042-R1,OLP-0631,OLP-0631:legacy-term:0011:target-L22-C42:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/biographies/alan-turing.tex,ec91b61db399f1f5f6421f68bb095df943591c0f0d2428f3bedd36059397c1cd,available,26,26,available,896,904,12,20 (end exclusive),78f9ac018e554365069108352dacabb7fbd15246edf19400677e3b54fe24e126,computable function and to prove the undecidability of the decision,source/locale/tr/content/history/biographies/alan-turing.tex,c6b203b894c4246da41ce81fecf2bc929fd5900a10d8ff848ee4a24818048b98,available,22,22,available,761,770,42,51 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,"matematik okudu. 1936'da, hesaplanabilir fonksiyon kavramını kesin biçimde",available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1013,1014,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/biographies/alan-turing.tex"",""bytes"":3799,""sha256"":""c6b203b894c4246da41ce81fecf2bc929fd5900a10d8ff848ee4a24818048b98""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0635-00075-0029-R1,OLP-0635,OLP-0635:legacy-term:0011:target-L75-C29:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/set-theory/limits.tex,df5d36d65e7abafe7503527229866dfc618527177e567b16ce33ec01c683783d,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/set-theory/limits.tex,668373c5c6bb502c3e8b69d11521310791000da67732e8c233cde0c954805b71,available,75,75,available,3388,3397,29,38 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,Aynı kavramı \emph{sürekli} fonksiyon fikrini tanımlamak için de,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1019,1020,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/set-theory/limits.tex"",""bytes"":4368,""sha256"":""668373c5c6bb502c3e8b69d11521310791000da67732e8c233cde0c954805b71""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0636-00012-0029-R1,OLP-0636,OLP-0636:legacy-term:0011:target-L12-C29:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/set-theory/pathologies.tex,e48c454ab4d3058f89b6ce709da28387e9d633459425ffac9cd67b64d3de96e8,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/set-theory/pathologies.tex,f11aef98b9c567b7ad75964922e0bbedb4af710bfd86cda775b4d1daf5699d1d,available,12,12,available,357,366,29,38 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,türevlenebilir olmayan} bir fonksiyon keşfetti. (Ne yazık ki Bolzano bunu hiç,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1019,1020,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/set-theory/pathologies.tex"",""bytes"":5689,""sha256"":""f11aef98b9c567b7ad75964922e0bbedb4af710bfd86cda775b4d1daf5699d1d""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0636-00021-0005-R1,OLP-0636,OLP-0636:legacy-term:0011:target-L21-C5:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/set-theory/pathologies.tex,e48c454ab4d3058f89b6ce709da28387e9d633459425ffac9cd67b64d3de96e8,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/set-theory/pathologies.tex,f11aef98b9c567b7ad75964922e0bbedb4af710bfd86cda775b4d1daf5699d1d,available,21,21,available,993,1002,5,14 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,bir fonksiyon bambaşka bir yaratıktır. Bir an için böyle bir fonksiyonu nasıl,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1019,1020,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/set-theory/pathologies.tex"",""bytes"":5689,""sha256"":""f11aef98b9c567b7ad75964922e0bbedb4af710bfd86cda775b4d1daf5699d1d""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0638-00048-0027-R1,OLP-0638,OLP-0638:legacy-term:0011:target-L48-C27:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/set-theory/cantor-plane.tex,6abfeede65f95ac668d6e679053e537b0beb2ffcd566c1cdbdc223b0b767c737,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/set-theory/cantor-plane.tex,0a81c3dcc9659baffb31e9a7dae09939e9f41bb013ace0d4e8276e21f8accd39,available,48,48,available,2023,2032,27,36 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,seçmeliyiz; $f$ bir \emph{fonksiyon} olacağı için olası iki gösterimden,available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,1023,1024,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/history/set-theory/cantor-plane.tex"",""bytes"":3639,""sha256"":""0a81c3dcc9659baffb31e9a7dae09939e9f41bb013ace0d4e8276e21f8accd39""}]"
OLP-TR-TERM-0011,OLP-TR-TERM-0011-O-0639-00020-0051-R1,OLP-0639,OLP-0639:legacy-term:0011:target-L20-C51:render-1,function,Historical terminology-ledger scope: functions; no narrower sense is inferred automatically.,fonksiyon,retrospective,low,true,high,Please double-check whether “fonksiyon” is the best Turkish rendering of “function” in functions. / “function” için functions bağlamında “fonksiyon” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/history/set-theory/hilbert-curve.tex,bda8e7a38876ea87b03d2564ab16b39e2b1d1d6ec75a73fae27ca1faa73ab832,pending,,,pending,,,,,,Unpaired source term: function,source/locale/tr/content/history/set-theory/hilbert-curve.tex,f4ad52232cef2bf78afbf3e54ec0c910a2ed29c5bb900df21bad623a9ced20e1,available,20,20,available,942,951,51,60 (end exclusive),5154bcc3e1f8548f68a313a7d1ed7a4b5b3615c1cfa8e2aa2e9b278d9ee7f313,"Bir $h$ fonksiyonunu $h_1$, $h_2$, $h_3$, \dots\@ fonksiyon dizisinin limiti",pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 1024 (printed 1023); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/history/set-theory/hilbert-curve.tex"",""bytes"":8879,""sha256"":""f4ad52232cef2bf78afbf3e54ec0c910a2ed29c5bb900df21bad623a9ced20e1""}]"
